Brand Name,Year,brandspend,branddose,brandclaims,nomchngspend,nomchngdose,nomchngclaims,perchngspend,perchngdose,perchngclaims
Cefazolin Sodium-Dextrose,2013,2728851.3,4030393.3600000003,34402,19309916.79,7446847.563999998,57718,7.076207043601094,1.8476726460267883,1.6777512935294459
Cefazolin Sodium-Dextrose,2014,2577820.87,12517543.452,48027,19309916.79,7446847.563999998,57718,7.076207043601094,1.8476726460267883,1.6777512935294459
Cefazolin Sodium-Dextrose,2015,9309193.51,8625889.251,80235,19309916.79,7446847.563999998,57718,7.076207043601094,1.8476726460267883,1.6777512935294459
Cefazolin Sodium-Dextrose,2016,7494390.899999999,8794634.02,88242,19309916.79,7446847.563999998,57718,7.076207043601094,1.8476726460267883,1.6777512935294459
Cefazolin Sodium-Dextrose,2017,22038768.09,11477240.923999999,92120,19309916.79,7446847.563999998,57718,7.076207043601094,1.8476726460267883,1.6777512935294459
Cefdinir,2013,122545244.72999999,138507559.65,2006632,-36015728.349999994,26351649.903999984,560898,-0.29389739625843736,0.19025423572972455,0.27952210470081207
Cefdinir,2014,123771256.17999999,138609584.43199998,2075891,-36015728.349999994,26351649.903999984,560898,-0.29389739625843736,0.19025423572972455,0.27952210470081207
Cefdinir,2015,124347446.61,157807144.923,2397765,-36015728.349999994,26351649.903999984,560898,-0.29389739625843736,0.19025423572972455,0.27952210470081207
Cefdinir,2016,109084611.23,167436781.848,2573378,-36015728.349999994,26351649.903999984,560898,-0.29389739625843736,0.19025423572972455,0.27952210470081207
Cefdinir,2017,86529516.38,164859209.554,2567530,-36015728.349999994,26351649.903999984,560898,-0.29389739625843736,0.19025423572972455,0.27952210470081207
Cefepime,2013,386561.45,821324.5,1578,333016.06,800488.5,1396,0.8614828509154235,0.9746312206685663,0.8846641318124209
Cefepime,2014,382793.76,849961,1737,333016.06,800488.5,1396,0.8614828509154235,0.9746312206685663,0.8846641318124209
Cefepime,2015,525709.93,1119183.5,2301,333016.06,800488.5,1396,0.8614828509154235,0.9746312206685663,0.8846641318124209
Cefepime,2016,499095.85,1056161.251,2290,333016.06,800488.5,1396,0.8614828509154235,0.9746312206685663,0.8846641318124209
Cefepime,2017,719577.51,1621813,2974,333016.06,800488.5,1396,0.8614828509154235,0.9746312206685663,0.8846641318124209
Cefepime HCl,2013,2450373.15,2342281.75,18660,1145425.52,-769839.655,10782,0.4674494249988008,-0.3286708163951668,0.5778135048231512
Cefepime HCl,2014,2479043.16,1344123.268,19301,1145425.52,-769839.655,10782,0.4674494249988008,-0.3286708163951668,0.5778135048231512
Cefepime HCl,2015,3195892.86,3382327.451,26724,1145425.52,-769839.655,10782,0.4674494249988008,-0.3286708163951668,0.5778135048231512
Cefepime HCl,2016,3198215.9699999997,999778.5710000001,25318,1145425.52,-769839.655,10782,0.4674494249988008,-0.3286708163951668,0.5778135048231512
Cefepime HCl,2017,3595798.67,1572442.095,29442,1145425.52,-769839.655,10782,0.4674494249988008,-0.3286708163951668,0.5778135048231512
Cefepime-Dextrose,2013,27016.8,66890.5,196,194251.49000000002,374752.6,1377,7.190025835776257,5.602478677839155,7.025510204081632
Cefepime-Dextrose,2014,33318.75,55976.55,348,194251.49000000002,374752.6,1377,7.190025835776257,5.602478677839155,7.025510204081632
Cefepime-Dextrose,2015,80424.08,225927.2,825,194251.49000000002,374752.6,1377,7.190025835776257,5.602478677839155,7.025510204081632
Cefepime-Dextrose,2016,318383.94,680799.45,1130,194251.49000000002,374752.6,1377,7.190025835776257,5.602478677839155,7.025510204081632
Cefepime-Dextrose,2017,221268.29,441643.1,1573,194251.49000000002,374752.6,1377,7.190025835776257,5.602478677839155,7.025510204081632
Cefotaxime Sodium,2013,5084.39,3910,239,-1819.8300000000004,-3296,-20,-0.35792494281516574,-0.8429667519181585,-0.08368200836820083
Cefotaxime Sodium,2014,9143.83,3431.98,410,-1819.8300000000004,-3296,-20,-0.35792494281516574,-0.8429667519181585,-0.08368200836820083
Cefotaxime Sodium,2015,6897.34,5189.481,477,-1819.8300000000004,-3296,-20,-0.35792494281516574,-0.8429667519181585,-0.08368200836820083
Cefotaxime Sodium,2016,58436.57,1868.315,407,-1819.8300000000004,-3296,-20,-0.35792494281516574,-0.8429667519181585,-0.08368200836820083
Cefotaxime Sodium,2017,3264.56,614,219,-1819.8300000000004,-3296,-20,-0.35792494281516574,-0.8429667519181585,-0.08368200836820083
Cefotetan,2013,72708.33,1179,313,-52503.9,-299.389,-66,-0.7221167093234022,-0.25393469041560646,-0.21086261980830667
Cefotetan,2014,20903.2,763.5,222,-52503.9,-299.389,-66,-0.7221167093234022,-0.25393469041560646,-0.21086261980830667
Cefotetan,2015,23741.37,556.75,178,-52503.9,-299.389,-66,-0.7221167093234022,-0.25393469041560646,-0.21086261980830667
Cefotetan,2016,13916.77,416.5,162,-52503.9,-299.389,-66,-0.7221167093234022,-0.25393469041560646,-0.21086261980830667
Cefotetan,2017,20204.43,879.611,247,-52503.9,-299.389,-66,-0.7221167093234022,-0.25393469041560646,-0.21086261980830667
Cefotetan & Dextrose,2013,10158.26,14692,157,5709.18,65089,263,0.5620234173962864,4.430234141029132,1.6751592356687897
Cefotetan & Dextrose,2014,16259.29,36606,207,5709.18,65089,263,0.5620234173962864,4.430234141029132,1.6751592356687897
Cefotetan & Dextrose,2015,42465.7,165334,754,5709.18,65089,263,0.5620234173962864,4.430234141029132,1.6751592356687897
Cefotetan & Dextrose,2016,33882.91,273307.5,677,5709.18,65089,263,0.5620234173962864,4.430234141029132,1.6751592356687897
Cefotetan & Dextrose,2017,15867.44,79781,420,5709.18,65089,263,0.5620234173962864,4.430234141029132,1.6751592356687897
Cefoxitin,2013,694174.35,153917.739,4869,695573.64,18026.326,4401,1.0020157616022547,0.11711662422484004,0.9038817005545285
Cefoxitin,2014,878910.47,219921.88400000002,6287,695573.64,18026.326,4401,1.0020157616022547,0.11711662422484004,0.9038817005545285
Cefoxitin,2015,1598272.6,299075.61,9511,695573.64,18026.326,4401,1.0020157616022547,0.11711662422484004,0.9038817005545285
Cefoxitin,2016,1242194.19,160022.758,9522,695573.64,18026.326,4401,1.0020157616022547,0.11711662422484004,0.9038817005545285
Cefoxitin,2017,1389747.99,171944.065,9270,695573.64,18026.326,4401,1.0020157616022547,0.11711662422484004,0.9038817005545285
Cefoxitin Sodium,2013,225862.46,184122.5,1807,33024.649999999994,153356.43,810,0.14621575449058688,0.8329043435756085,0.4482567791920309
Cefoxitin Sodium,2014,138570.7,157877,1912,33024.649999999994,153356.43,810,0.14621575449058688,0.8329043435756085,0.4482567791920309
Cefoxitin Sodium,2015,267038.51,210122.76,2986,33024.649999999994,153356.43,810,0.14621575449058688,0.8329043435756085,0.4482567791920309
Cefoxitin Sodium,2016,198059.64,331961.13,3140,33024.649999999994,153356.43,810,0.14621575449058688,0.8329043435756085,0.4482567791920309
Cefoxitin Sodium,2017,258887.11,337478.93,2617,33024.649999999994,153356.43,810,0.14621575449058688,0.8329043435756085,0.4482567791920309
Cefpodoxime Proxetil,2013,1521448.7000000002,346132.657,14596,483077.2799999998,99444.207,7991,0.3175113824080955,0.28730085124559634,0.5474787613044669
Cefpodoxime Proxetil,2014,2758977.14,408312.73,16501,483077.2799999998,99444.207,7991,0.3175113824080955,0.28730085124559634,0.5474787613044669
Cefpodoxime Proxetil,2015,4586007.9,418357.961,18569,483077.2799999998,99444.207,7991,0.3175113824080955,0.28730085124559634,0.5474787613044669
Cefpodoxime Proxetil,2016,3875630.06,483643.931,21231,483077.2799999998,99444.207,7991,0.3175113824080955,0.28730085124559634,0.5474787613044669
Cefpodoxime Proxetil,2017,2004525.98,445576.864,22587,483077.2799999998,99444.207,7991,0.3175113824080955,0.28730085124559634,0.5474787613044669
Cefprozil,2013,16873676.939999998,29263201.020999998,329566,-7694454.319999998,-9144303.424999997,-100572,-0.45600341569654346,-0.3124847284628164,-0.30516497454227687
Cefprozil,2014,15961662.37,26102531.871,292088,-7694454.319999998,-9144303.424999997,-100572,-0.45600341569654346,-0.3124847284628164,-0.30516497454227687
Cefprozil,2015,15860713.49,27007110.74,301076,-7694454.319999998,-9144303.424999997,-100572,-0.45600341569654346,-0.3124847284628164,-0.30516497454227687
Cefprozil,2016,11974087.24,23329205.5,261872,-7694454.319999998,-9144303.424999997,-100572,-0.45600341569654346,-0.3124847284628164,-0.30516497454227687
Cefprozil,2017,9179222.62,20118897.596,228994,-7694454.319999998,-9144303.424999997,-100572,-0.45600341569654346,-0.3124847284628164,-0.30516497454227687
Ceftazidime,2013,696859.72,694748.937,5234,90008.22999999998,-522572.04800000007,1990,0.12916262400702405,-0.7521739439523605,0.3802063431410012
Ceftazidime,2014,667821.56,1369625.267,4857,90008.22999999998,-522572.04800000007,1990,0.12916262400702405,-0.7521739439523605,0.3802063431410012
Ceftazidime,2015,647744.34,547041.602,5781,90008.22999999998,-522572.04800000007,1990,0.12916262400702405,-0.7521739439523605,0.3802063431410012
Ceftazidime,2016,875129.59,387256.618,7424,90008.22999999998,-522572.04800000007,1990,0.12916262400702405,-0.7521739439523605,0.3802063431410012
Ceftazidime,2017,786867.95,172176.889,7224,90008.22999999998,-522572.04800000007,1990,0.12916262400702405,-0.7521739439523605,0.3802063431410012
Ceftibuten,2013,19721.73,2810,41,9021.18,1560,25,0.45742335991822225,0.5551601423487544,0.6097560975609757
Ceftibuten,2014,407139.22,57977.5,861,9021.18,1560,25,0.45742335991822225,0.5551601423487544,0.6097560975609757
Ceftibuten,2015,354256.97,46675,693,9021.18,1560,25,0.45742335991822225,0.5551601423487544,0.6097560975609757
Ceftibuten,2016,574155.81,77741,1129,9021.18,1560,25,0.45742335991822225,0.5551601423487544,0.6097560975609757
Ceftibuten,2017,28742.91,4370,66,9021.18,1560,25,0.45742335991822225,0.5551601423487544,0.6097560975609757
Ceftin,2013,3851998.7,2951952.067,25362,386707.3700000001,-1049149.7669999998,-9738,0.10039135527226417,-0.35540880854011503,-0.38396025550035484
Ceftin,2014,3708893.14,2641648.281,22550,386707.3700000001,-1049149.7669999998,-9738,0.10039135527226417,-0.35540880854011503,-0.38396025550035484
Ceftin,2015,4201759.53,2457009.1,20838,386707.3700000001,-1049149.7669999998,-9738,0.10039135527226417,-0.35540880854011503,-0.38396025550035484
Ceftin,2016,3925679.03,2011980.31,16662,386707.3700000001,-1049149.7669999998,-9738,0.10039135527226417,-0.35540880854011503,-0.38396025550035484
Ceftin,2017,4238706.07,1902802.3,15624,386707.3700000001,-1049149.7669999998,-9738,0.10039135527226417,-0.35540880854011503,-0.38396025550035484
Ceftriaxone,2013,2178972.7199999997,3906388.6920000003,36766,4142915.8099999996,1659466.3589999997,26139,1.9013160522725592,0.42480830502055933,0.7109557743567427
Ceftriaxone,2014,1930008.72,12385364.09,45385,4142915.8099999996,1659466.3589999997,26139,1.9013160522725592,0.42480830502055933,0.7109557743567427
Ceftriaxone,2015,2951311.26,4616757.894,64283,4142915.8099999996,1659466.3589999997,26139,1.9013160522725592,0.42480830502055933,0.7109557743567427
Ceftriaxone,2016,2914427.01,3647205.836,57401,4142915.8099999996,1659466.3589999997,26139,1.9013160522725592,0.42480830502055933,0.7109557743567427
Ceftriaxone,2017,6321888.529999999,5565855.051,62905,4142915.8099999996,1659466.3589999997,26139,1.9013160522725592,0.42480830502055933,0.7109557743567427
Ceftriaxone*,2013,18848647.19,9206603.485,735865,8280407.129999999,-2833451.589999999,362505,0.4393104208769478,-0.3077629654211179,0.4926243264729264
Ceftriaxone*,2014,15559563.95,9765266.008,777281,8280407.129999999,-2833451.589999999,362505,0.4393104208769478,-0.3077629654211179,0.4926243264729264
Ceftriaxone*,2015,21015283.3,10244412.69,986904,8280407.129999999,-2833451.589999999,362505,0.4393104208769478,-0.3077629654211179,0.4926243264729264
Ceftriaxone*,2016,23445115.87,7283177.692,1064337,8280407.129999999,-2833451.589999999,362505,0.4393104208769478,-0.3077629654211179,0.4926243264729264
Ceftriaxone*,2017,27129054.32,6373151.8950000005,1098370,8280407.129999999,-2833451.589999999,362505,0.4393104208769478,-0.3077629654211179,0.4926243264729264
Cefuroxime,2013,3316746.44,4116954.922,208020,4995035.870000001,966227.4780000006,59575,1.5060047430095382,0.2346946945755266,0.2863907316604173
Cefuroxime,2014,7351719.930000001,4264798.419,217132,4995035.870000001,966227.4780000006,59575,1.5060047430095382,0.2346946945755266,0.2863907316604173
Cefuroxime,2015,10793854.48,5002601.27,256928,4995035.870000001,966227.4780000006,59575,1.5060047430095382,0.2346946945755266,0.2863907316604173
Cefuroxime,2016,10206272.07,5122918.898,266089,4995035.870000001,966227.4780000006,59575,1.5060047430095382,0.2346946945755266,0.2863907316604173
Cefuroxime,2017,8311782.3100000005,5083182.4,267595,4995035.870000001,966227.4780000006,59575,1.5060047430095382,0.2346946945755266,0.2863907316604173
Cefuroxime Sodium*,2013,20025.52,1793.8,394,66458.44,2055.2,566,3.3186873549351033,1.1457241609989968,1.436548223350254
Cefuroxime Sodium*,2014,31322.54,1804.88,604,66458.44,2055.2,566,3.3186873549351033,1.1457241609989968,1.436548223350254
Cefuroxime Sodium*,2015,43679.49,120892.22,435,66458.44,2055.2,566,3.3186873549351033,1.1457241609989968,1.436548223350254
Cefuroxime Sodium*,2016,70067.3,2010.432,736,66458.44,2055.2,566,3.3186873549351033,1.1457241609989968,1.436548223350254
Cefuroxime Sodium*,2017,86483.96,3849,960,66458.44,2055.2,566,3.3186873549351033,1.1457241609989968,1.436548223350254
Celebrex,2013,53037101.57,10229790.43,256118,-47098146.27,-9609477.23,-241989,-0.8880226271007365,-0.9393620813403115,-0.9448340218180682
Celebrex,2014,68433965.56,10725539.03,265439,-47098146.27,-9609477.23,-241989,-0.8880226271007365,-0.9393620813403115,-0.9448340218180682
Celebrex,2015,18275305.88,2518562.995,63097,-47098146.27,-9609477.23,-241989,-0.8880226271007365,-0.9393620813403115,-0.9448340218180682
Celebrex,2016,6500060.23,774895.442,18705,-47098146.27,-9609477.23,-241989,-0.8880226271007365,-0.9393620813403115,-0.9448340218180682
Celebrex,2017,5938955.3,620313.2,14129,-47098146.27,-9609477.23,-241989,-0.8880226271007365,-0.9393620813403115,-0.9448340218180682
Celestone,2013,1361430.34,188765.486,77572,2272101,21912.820999999996,8005,1.6689072758581243,0.11608489170525593,0.10319445160624974
Celestone,2014,1266509.74,188012.65,81961,2272101,21912.820999999996,8005,1.6689072758581243,0.11608489170525593,0.10319445160624974
Celestone,2015,1695177.12,219026.222,96032,2272101,21912.820999999996,8005,1.6689072758581243,0.11608489170525593,0.10319445160624974
Celestone,2016,2967868.44,225361.213,93077,2272101,21912.820999999996,8005,1.6689072758581243,0.11608489170525593,0.10319445160624974
Celestone,2017,3633531.34,210678.307,85577,2272101,21912.820999999996,8005,1.6689072758581243,0.11608489170525593,0.10319445160624974
Celexa,2013,351383.47,78975,2272,190243.21999999997,-9494,-300,0.5414119793398362,-0.12021525799303578,-0.13204225352112675
Celexa,2014,361434.95,73264,2138,190243.21999999997,-9494,-300,0.5414119793398362,-0.12021525799303578,-0.13204225352112675
Celexa,2015,479775.42,80646,2363,190243.21999999997,-9494,-300,0.5414119793398362,-0.12021525799303578,-0.13204225352112675
Celexa,2016,536054.85,77891,2224,190243.21999999997,-9494,-300,0.5414119793398362,-0.12021525799303578,-0.13204225352112675
Celexa,2017,541626.69,69481,1972,190243.21999999997,-9494,-300,0.5414119793398362,-0.12021525799303578,-0.13204225352112675
Cellcept,2013,23878134.58,4479989.651,30686,-12214621.999999998,-2901678.9509999994,-18911,-0.5115400434266251,-0.6476976906302232,-0.6162745225835886
Cellcept,2014,25479108.58,4325760.342,28993,-12214621.999999998,-2901678.9509999994,-18911,-0.5115400434266251,-0.6476976906302232,-0.6162745225835886
Cellcept,2015,17628804.18,2838999.36,20192,-12214621.999999998,-2901678.9509999994,-18911,-0.5115400434266251,-0.6476976906302232,-0.6162745225835886
Cellcept,2016,15193376.23,2264885.699,16668,-12214621.999999998,-2901678.9509999994,-18911,-0.5115400434266251,-0.6476976906302232,-0.6162745225835886
Cellcept,2017,11663512.58,1578310.7,11775,-12214621.999999998,-2901678.9509999994,-18911,-0.5115400434266251,-0.6476976906302232,-0.6162745225835886
Celontin,2013,444776.18,222562.868,2852,301273.66,-7943.867999999988,-336,0.6773601499972413,-0.03569269245757556,-0.11781206171107994
Celontin,2014,513656.98,225801.935,2757,301273.66,-7943.867999999988,-336,0.6773601499972413,-0.03569269245757556,-0.11781206171107994
Celontin,2015,596357.99,233296,2803,301273.66,-7943.867999999988,-336,0.6773601499972413,-0.03569269245757556,-0.11781206171107994
Celontin,2016,657211.06,219957,2638,301273.66,-7943.867999999988,-336,0.6773601499972413,-0.03569269245757556,-0.11781206171107994
Celontin,2017,746049.84,214619,2516,301273.66,-7943.867999999988,-336,0.6773601499972413,-0.03569269245757556,-0.11781206171107994
Centratex,2013,68750.25,114974.001,3602,-25877.82,-38967.001000000004,-852,-0.3764032858062334,-0.3389201094254344,-0.23653525818989452
Centratex,2014,70724.14,118056.001,3698,-25877.82,-38967.001000000004,-852,-0.3764032858062334,-0.3389201094254344,-0.23653525818989452
Centratex,2015,55054.41,93764,2893,-25877.82,-38967.001000000004,-852,-0.3764032858062334,-0.3389201094254344,-0.23653525818989452
Centratex,2016,54064.46,90857,3006,-25877.82,-38967.001000000004,-852,-0.3764032858062334,-0.3389201094254344,-0.23653525818989452
Centratex,2017,42872.43,76007,2750,-25877.82,-38967.001000000004,-852,-0.3764032858062334,-0.3389201094254344,-0.23653525818989452
Cephalexin,2013,36373001.53,275713606.547,3300994,18228254.54,20581075.586000025,935257,0.501147933171409,0.07464657201272962,0.2833258709346336
Cephalexin,2014,49129674.16,278296694.02099997,3561884,18228254.54,20581075.586000025,935257,0.501147933171409,0.07464657201272962,0.2833258709346336
Cephalexin,2015,64904271.36,304990665.238,4074226,18228254.54,20581075.586000025,935257,0.501147933171409,0.07464657201272962,0.2833258709346336
Cephalexin,2016,62639304.99,313768908.654,4245402,18228254.54,20581075.586000025,935257,0.501147933171409,0.07464657201272962,0.2833258709346336
Cephalexin,2017,54601256.07,296294682.133,4236251,18228254.54,20581075.586000025,935257,0.501147933171409,0.07464657201272962,0.2833258709346336
Ceprotin,2013,1050143.09,771145.04,136,1292564.41,776613.04,457,1.230845988807106,1.0070907542892322,3.360294117647059
Ceprotin,2014,1386655.01,977509,187,1292564.41,776613.04,457,1.230845988807106,1.0070907542892322,3.360294117647059
Ceprotin,2015,1414344.01,984405.5,104,1292564.41,776613.04,457,1.230845988807106,1.0070907542892322,3.360294117647059
Ceprotin,2016,1561378.72,951882.68,1844,1292564.41,776613.04,457,1.230845988807106,1.0070907542892322,3.360294117647059
Ceprotin,2017,2342707.5,1547758.08,593,1292564.41,776613.04,457,1.230845988807106,1.0070907542892322,3.360294117647059
