Brand Name,Year,brandspend,branddose,brandclaims,brandbens,nomchngspend,nomchngdose,nomchngclaims,nomchngbens,perchngspend,perchngdose,perchngclaims,perchngbens
Votrient,2016,104859504,1294332,12717,3571,114420198.83999999,777472,8693,1573,1.4020471697746955,0.578717753467035,0.6922831886597117,0.47695573074590664
Votrient,2017,196029577.82999998,2120911,21250,4871,114420198.83999999,777472,8693,1573,1.4020471697746955,0.578717753467035,0.6922831886597117,0.47695573074590664
Vpriv,2013,4716282.21,3361,195,13,2500700.9400000004,1681,65,6,0.5302271638236,0.500148765248438,0.3333333333333333,0.46153846153846156
Vpriv,2014,6138309.9,4323.92,260,18,2500700.9400000004,1681,65,6,0.5302271638236,0.500148765248438,0.3333333333333333,0.46153846153846156
Vpriv,2015,7064291.89,5233,296,21,2500700.9400000004,1681,65,6,0.5302271638236,0.500148765248438,0.3333333333333333,0.46153846153846156
Vpriv,2016,8240094.02,5882.731,322,24,2500700.9400000004,1681,65,6,0.5302271638236,0.500148765248438,0.3333333333333333,0.46153846153846156
Vpriv,2017,7216983.15,5042,260,19,2500700.9400000004,1681,65,6,0.5302271638236,0.500148765248438,0.3333333333333333,0.46153846153846156
Vytorin,2013,312548753.8,59787658.4,1214110,244231,-204142756.10000002,-48838116.4,-1009818,-162191,-0.6531549194102082,-0.8168594941995587,-0.8317351805025903,-0.6640885063730648
Vytorin,2014,295759807.5,48844259.52,962688,199094,-204142756.10000002,-48838116.4,-1009818,-162191,-0.6531549194102082,-0.8168594941995587,-0.8317351805025903,-0.6640885063730648
Vytorin,2015,275937494,38012540.61,721612,154629,-204142756.10000002,-48838116.4,-1009818,-162191,-0.6531549194102082,-0.8168594941995587,-0.8317351805025903,-0.6640885063730648
Vytorin,2016,277468685.7,32119408.2,584483,123967,-204142756.10000002,-48838116.4,-1009818,-162191,-0.6531549194102082,-0.8168594941995587,-0.8317351805025903,-0.6640885063730648
Vytorin,2017,108405997.7,10949542,204292,82040,-204142756.10000002,-48838116.4,-1009818,-162191,-0.6531549194102082,-0.8168594941995587,-0.8317351805025903,-0.6640885063730648
Vyvanse,2013,19695320.19,3256089,97222,15623,39077768.81999999,3209220,99560,14012,1.9841144212441457,0.9856057374353097,1.0240480549669828,0.8968828009985278
Vyvanse,2014,26251021.87,3873642,115097,18265,39077768.81999999,3209220,99560,14012,1.9841144212441457,0.9856057374353097,1.0240480549669828,0.8968828009985278
Vyvanse,2015,34984974.67,4682040,140531,22525,39077768.81999999,3209220,99560,14012,1.9841144212441457,0.9856057374353097,1.0240480549669828,0.8968828009985278
Vyvanse,2016,46738944.3,5618750,169156,26422,39077768.81999999,3209220,99560,14012,1.9841144212441457,0.9856057374353097,1.0240480549669828,0.8968828009985278
Vyvanse,2017,58773089.01,6465309,196782,29635,39077768.81999999,3209220,99560,14012,1.9841144212441457,0.9856057374353097,1.0240480549669828,0.8968828009985278
Warfarin Sodium,2013,145271284.59,630174506.707,13148505,2837561,15407172.789999992,58199308.46999991,-330491,-577535,0.10605793728253829,0.09235427306338133,-0.025135253019259604,-0.20353218838291054
Warfarin Sodium,2014,129673579.05,631900429.368,12733858,2894832,15407172.789999992,58199308.46999991,-330491,-577535,0.10605793728253829,0.09235427306338133,-0.025135253019259604,-0.20353218838291054
Warfarin Sodium,2015,184980970.88,760474955.35,15229572,3420049,15407172.789999992,58199308.46999991,-330491,-577535,0.10605793728253829,0.09235427306338133,-0.025135253019259604,-0.20353218838291054
Warfarin Sodium,2016,160930947.1,732093832.326,14286554,2742555,15407172.789999992,58199308.46999991,-330491,-577535,0.10605793728253829,0.09235427306338133,-0.025135253019259604,-0.20353218838291054
Warfarin Sodium,2017,160678457.38,688373815.1769999,12818014,2260026,15407172.789999992,58199308.46999991,-330491,-577535,0.10605793728253829,0.09235427306338133,-0.025135253019259604,-0.20353218838291054
Water,2013,211963.59,38399031.917,13596,4792,420236.9900000001,43847667.893,14613,3678,1.9825904533887169,1.1418951391216656,1.0748014121800529,0.7675292153589316
Water,2014,352097.79000000004,44298097.74,17501,6148,420236.9900000001,43847667.893,14613,3678,1.9825904533887169,1.1418951391216656,1.0748014121800529,0.7675292153589316
Water,2015,325029.81,47478012.989999995,16676,5759,420236.9900000001,43847667.893,14613,3678,1.9825904533887169,1.1418951391216656,1.0748014121800529,0.7675292153589316
Water,2016,354349.16000000003,52730099.37,17249,5539,420236.9900000001,43847667.893,14613,3678,1.9825904533887169,1.1418951391216656,1.0748014121800529,0.7675292153589316
Water,2017,632200.5800000001,82246699.81,28209,8470,420236.9900000001,43847667.893,14613,3678,1.9825904533887169,1.1418951391216656,1.0748014121800529,0.7675292153589316
Webcol,2013,8548.81,434172,2415,894,-1312.2199999999993,62423,1048,337,-0.15349738735566698,0.14377481735349124,0.4339544513457557,0.3769574944071588
Webcol,2014,8614.25,448242,2685,1007,-1312.2199999999993,62423,1048,337,-0.15349738735566698,0.14377481735349124,0.4339544513457557,0.3769574944071588
Webcol,2015,9329.43,603488.34,3050,1174,-1312.2199999999993,62423,1048,337,-0.15349738735566698,0.14377481735349124,0.4339544513457557,0.3769574944071588
Webcol,2016,11809.02,910579,3653,1357,-1312.2199999999993,62423,1048,337,-0.15349738735566698,0.14377481735349124,0.4339544513457557,0.3769574944071588
Webcol,2017,7236.59,496595,3463,1231,-1312.2199999999993,62423,1048,337,-0.15349738735566698,0.14377481735349124,0.4339544513457557,0.3769574944071588
Welchol,2013,247778365.2,127532462.4,740415,181774,45661837.900000036,-45635674.2,-294050,-77247,0.18428500754350782,-0.35783574896300285,-0.39714214325749747,-0.4249617657090673
Welchol,2014,307850616.9,125533761.9,724314,173575,45661837.900000036,-45635674.2,-294050,-77247,0.18428500754350782,-0.35783574896300285,-0.39714214325749747,-0.4249617657090673
Welchol,2015,334825499.4,109990196.5,620614,148617,45661837.900000036,-45635674.2,-294050,-77247,0.18428500754350782,-0.35783574896300285,-0.39714214325749747,-0.4249617657090673
Welchol,2016,318170071.3,93520831.75,521843,121615,45661837.900000036,-45635674.2,-294050,-77247,0.18428500754350782,-0.35783574896300285,-0.39714214325749747,-0.4249617657090673
Welchol,2017,293440203.1,81896788.2,446365,104527,45661837.900000036,-45635674.2,-294050,-77247,0.18428500754350782,-0.35783574896300285,-0.39714214325749747,-0.4249617657090673
Wellbutrin SR,2013,3593865.62,810963,10491,2252,2345652.3499999996,-43816,-850,-395,0.6526822641743626,-0.05402959197891889,-0.08102182823372414,-0.17539964476021314
Wellbutrin SR,2014,3983776.1,838337,10617,2259,2345652.3499999996,-43816,-850,-395,0.6526822641743626,-0.05402959197891889,-0.08102182823372414,-0.17539964476021314
Wellbutrin SR,2015,4837815.45,819144,10646,2163,2345652.3499999996,-43816,-850,-395,0.6526822641743626,-0.05402959197891889,-0.08102182823372414,-0.17539964476021314
Wellbutrin SR,2016,5724346.4,803501,10368,2078,2345652.3499999996,-43816,-850,-395,0.6526822641743626,-0.05402959197891889,-0.08102182823372414,-0.17539964476021314
Wellbutrin SR,2017,5939517.97,767147,9641,1857,2345652.3499999996,-43816,-850,-395,0.6526822641743626,-0.05402959197891889,-0.08102182823372414,-0.17539964476021314
Wellbutrin XL,2013,16308561.3,1658020,31513,5974,45332667.05,-243179,-6464,-1756,2.7796852350182473,-0.14666831521935803,-0.2051216958080792,-0.29394040843655844
Wellbutrin XL,2014,30048946.18,1840617,34674,6713,45332667.05,-243179,-6464,-1756,2.7796852350182473,-0.14666831521935803,-0.2051216958080792,-0.29394040843655844
Wellbutrin XL,2015,55167291.59,1616829,29875,5336,45332667.05,-243179,-6464,-1756,2.7796852350182473,-0.14666831521935803,-0.2051216958080792,-0.29394040843655844
Wellbutrin XL,2016,59042212.12,1469420,26473,4595,45332667.05,-243179,-6464,-1756,2.7796852350182473,-0.14666831521935803,-0.2051216958080792,-0.29394040843655844
Wellbutrin XL,2017,61641228.35,1414841,25049,4218,45332667.05,-243179,-6464,-1756,2.7796852350182473,-0.14666831521935803,-0.2051216958080792,-0.29394040843655844
Wera,2013,7143.31,9044,239,54,11085.289999999997,19320,377,77,1.5518422132036824,2.136222910216718,1.5774058577405858,1.4259259259259258
Wera,2014,10394.39,14000,350,80,11085.289999999997,19320,377,77,1.5518422132036824,2.136222910216718,1.5774058577405858,1.4259259259259258
Wera,2015,14509.27,20571,528,105,11085.289999999997,19320,377,77,1.5518422132036824,2.136222910216718,1.5774058577405858,1.4259259259259258
Wera,2016,14196.37,22148,534,114,11085.289999999997,19320,377,77,1.5518422132036824,2.136222910216718,1.5774058577405858,1.4259259259259258
Wera,2017,18228.6,28364,616,131,11085.289999999997,19320,377,77,1.5518422132036824,2.136222910216718,1.5774058577405858,1.4259259259259258
Xalkori,2013,40364033.6,221884,3724,757,45621070.62,112237,2245,402,1.130240626397655,0.5058363829748878,0.6028464017185822,0.5310435931307794
Xalkori,2014,60173663.03,300536,5144,984,45621070.62,112237,2245,402,1.130240626397655,0.5058363829748878,0.6028464017185822,0.5310435931307794
Xalkori,2015,85444555.96,382178,6695,1204,45621070.62,112237,2245,402,1.130240626397655,0.5058363829748878,0.6028464017185822,0.5310435931307794
Xalkori,2016,98155328.14,411503,7293,1382,45621070.62,112237,2245,402,1.130240626397655,0.5058363829748878,0.6028464017185822,0.5310435931307794
Xalkori,2017,85985104.22,334121,5969,1159,45621070.62,112237,2245,402,1.130240626397655,0.5058363829748878,0.6028464017185822,0.5310435931307794
Xarelto,2013,519299965.6,60018633.28,1705382,416626,2092421827.4,144608556.12,3540621,536325,4.029312470649622,2.40939435333973,2.076145403199987,1.2873056410305646
Xarelto,2014,1090914810,114363301.1,3162749,650492,2092421827.4,144608556.12,3540621,536325,4.029312470649622,2.40939435333973,2.076145403199987,1.2873056410305646
Xarelto,2015,1524438227,142373188.9,3831489,727768,2092421827.4,144608556.12,3540621,536325,4.029312470649622,2.40939435333973,2.076145403199987,1.2873056410305646
Xarelto,2016,1955000085,167521440.4,4403891,807973,2092421827.4,144608556.12,3540621,536325,4.029312470649622,2.40939435333973,2.076145403199987,1.2873056410305646
Xarelto,2017,2611721793,204627189.4,5246003,952951,2092421827.4,144608556.12,3540621,536325,4.029312470649622,2.40939435333973,2.076145403199987,1.2873056410305646
Xeljanz,2013,26364366.1,754132,11575,3289,188059370.8,2620996,39791,5065,7.133089037175827,3.475513570568548,3.4376673866090712,1.5399817573730616
Xeljanz,2014,84164911.62,2159181,32510,6762,188059370.8,2620996,39791,5065,7.133089037175827,3.475513570568548,3.4376673866090712,1.5399817573730616
Xeljanz,2015,146855873.8,3243832,48142,8940,188059370.8,2620996,39791,5065,7.133089037175827,3.475513570568548,3.4376673866090712,1.5399817573730616
Xeljanz,2016,202296076.9,3606058,53879,9205,188059370.8,2620996,39791,5065,7.133089037175827,3.475513570568548,3.4376673866090712,1.5399817573730616
Xeljanz,2017,214423736.9,3375128,51366,8354,188059370.8,2620996,39791,5065,7.133089037175827,3.475513570568548,3.4376673866090712,1.5399817573730616
Xenazine,2013,152007837.4,2038454,23520,2815,-36348444.10000001,-1307811,-16326,-1747,-0.23912217107826578,-0.641570032975971,-0.6941326530612245,-0.6206039076376554
Xenazine,2014,194199424.6,2299679,26937,3068,-36348444.10000001,-1307811,-16326,-1747,-0.23912217107826578,-0.641570032975971,-0.6941326530612245,-0.6206039076376554
Xenazine,2015,227359533.9,2134208,24873,3188,-36348444.10000001,-1307811,-16326,-1747,-0.23912217107826578,-0.641570032975971,-0.6941326530612245,-0.6206039076376554
Xenazine,2016,161853123.7,1149552,12718,2068,-36348444.10000001,-1307811,-16326,-1747,-0.23912217107826578,-0.641570032975971,-0.6941326530612245,-0.6206039076376554
Xenazine,2017,115659393.3,730643,7194,1068,-36348444.10000001,-1307811,-16326,-1747,-0.23912217107826578,-0.641570032975971,-0.6941326530612245,-0.6206039076376554
Xenical,2013,1257158.95,265627,2370,861,35964.830000000075,-64451,-593,-362,0.0286080212848185,-0.24263723190790093,-0.25021097046413504,-0.42044134727061555
Xenical,2014,1515646.8,295874,2511,784,35964.830000000075,-64451,-593,-362,0.0286080212848185,-0.24263723190790093,-0.25021097046413504,-0.42044134727061555
Xenical,2015,1558289.07,281080,2395,713,35964.830000000075,-64451,-593,-362,0.0286080212848185,-0.24263723190790093,-0.25021097046413504,-0.42044134727061555
Xenical,2016,1251759.36,206004,1787,509,35964.830000000075,-64451,-593,-362,0.0286080212848185,-0.24263723190790093,-0.25021097046413504,-0.42044134727061555
Xenical,2017,1293123.78,201176,1777,499,35964.830000000075,-64451,-593,-362,0.0286080212848185,-0.24263723190790093,-0.25021097046413504,-0.42044134727061555
Xeomin,2013,188637.69,476,229,112,385919.85000000003,776,318,125,2.0458257838081035,1.6302521008403361,1.388646288209607,1.1160714285714286
Xeomin,2014,324989.17,796,339,173,385919.85000000003,776,318,125,2.0458257838081035,1.6302521008403361,1.388646288209607,1.1160714285714286
Xeomin,2015,486347.31,1092,350,159,385919.85000000003,776,318,125,2.0458257838081035,1.6302521008403361,1.388646288209607,1.1160714285714286
Xeomin,2016,442694.03,928,409,193,385919.85000000003,776,318,125,2.0458257838081035,1.6302521008403361,1.388646288209607,1.1160714285714286
Xeomin,2017,574557.54,1252,547,237,385919.85000000003,776,318,125,2.0458257838081035,1.6302521008403361,1.388646288209607,1.1160714285714286
Xerese,2013,464081.41,6983,1081,867,-36167.149999999965,-5073,-750,-628,-0.0779327704593898,-0.7264785908635257,-0.6938020351526365,-0.7243367935409458
Xerese,2014,604019.69,5856,967,755,-36167.149999999965,-5073,-750,-628,-0.0779327704593898,-0.7264785908635257,-0.6938020351526365,-0.7243367935409458
Xerese,2015,608736.8,3376,551,412,-36167.149999999965,-5073,-750,-628,-0.0779327704593898,-0.7264785908635257,-0.6938020351526365,-0.7243367935409458
Xerese,2016,460211.57,2225,379,285,-36167.149999999965,-5073,-750,-628,-0.0779327704593898,-0.7264785908635257,-0.6938020351526365,-0.7243367935409458
Xerese,2017,427914.26,1910,331,239,-36167.149999999965,-5073,-750,-628,-0.0779327704593898,-0.7264785908635257,-0.6938020351526365,-0.7243367935409458
Xgeva,2013,5920822.71,5891.8,3316,737,11652522.879999999,7868.499999999999,4706,808,1.9680580640118506,1.3355001867001592,1.4191797346200241,1.0963364993215738
Xgeva,2014,9273635.99,8880.5,5098,1055,11652522.879999999,7868.499999999999,4706,808,1.9680580640118506,1.3355001867001592,1.4191797346200241,1.0963364993215738
Xgeva,2015,12325612.51,11117.2,6418,1259,11652522.879999999,7868.499999999999,4706,808,1.9680580640118506,1.3355001867001592,1.4191797346200241,1.0963364993215738
Xgeva,2016,15163928.26,12820.2,7455,1404,11652522.879999999,7868.499999999999,4706,808,1.9680580640118506,1.3355001867001592,1.4191797346200241,1.0963364993215738
Xgeva,2017,17573345.59,13760.3,8022,1545,11652522.879999999,7868.499999999999,4706,808,1.9680580640118506,1.3355001867001592,1.4191797346200241,1.0963364993215738
Xiaflex,2013,1258809.6,367,356,298,6636269.449999999,1639,947,655,5.2718611694731266,4.4659400544959125,2.6601123595505616,2.197986577181208
Xiaflex,2014,1804808.86,524,460,364,6636269.449999999,1639,947,655,5.2718611694731266,4.4659400544959125,2.6601123595505616,2.197986577181208
Xiaflex,2015,2097441.3,609,501,415,6636269.449999999,1639,947,655,5.2718611694731266,4.4659400544959125,2.6601123595505616,2.197986577181208
Xiaflex,2016,3028942.49,815,600,482,6636269.449999999,1639,947,655,5.2718611694731266,4.4659400544959125,2.6601123595505616,2.197986577181208
Xiaflex,2017,7895079.05,2006,1303,953,6636269.449999999,1639,947,655,5.2718611694731266,4.4659400544959125,2.6601123595505616,2.197986577181208
Xifaxan,2013,222277234.4,10560201.06,187381,50051,319544010.70000005,5499193.9399999995,112469,23812,1.4375921653090356,0.5207470869877547,0.6002156035030233,0.4757547301752213
Xifaxan,2014,282406406.8,12432306.77,221431,54334,319544010.70000005,5499193.9399999995,112469,23812,1.4375921653090356,0.5207470869877547,0.6002156035030233,0.4757547301752213
Xifaxan,2015,376374346.6,13904851.17,253068,60838,319544010.70000005,5499193.9399999995,112469,23812,1.4375921653090356,0.5207470869877547,0.6002156035030233,0.4757547301752213
Xifaxan,2016,464962782.2,15188398.1,284640,74141,319544010.70000005,5499193.9399999995,112469,23812,1.4375921653090356,0.5207470869877547,0.6002156035030233,0.4757547301752213
Xifaxan,2017,541821245.1,16059395,299850,73863,319544010.70000005,5499193.9399999995,112469,23812,1.4375921653090356,0.5207470869877547,0.6002156035030233,0.4757547301752213
Xolair,2013,37871365.01,49065,12970,1912,82535875.89000002,65319.5,21949,3511,2.179374201806729,1.3312850300621624,1.692289899768697,1.836297071129707
Xolair,2014,48195345.69,57964,15443,2361,82535875.89000002,65319.5,21949,3511,2.179374201806729,1.3312850300621624,1.692289899768697,1.836297071129707
Xolair,2015,61328052.99,68593.2,18989,3004,82535875.89000002,65319.5,21949,3511,2.179374201806729,1.3312850300621624,1.692289899768697,1.836297071129707
Xolair,2016,79002422.74,82051.4,23913,3844,82535875.89000002,65319.5,21949,3511,2.179374201806729,1.3312850300621624,1.692289899768697,1.836297071129707
Xolair,2017,120407240.9,114384.5,34919,5423,82535875.89000002,65319.5,21949,3511,2.179374201806729,1.3312850300621624,1.692289899768697,1.836297071129707
Xopenex HFA,2013,21697080.58,6550117.53,348680,104634,-8528887.799999999,-3693365.5300000003,-200676,-63347,-0.39308918859165703,-0.5638624823270919,-0.5755305724446483,-0.605415065848577
Xopenex HFA,2014,20811879.35,5898555.142,310874,93574,-8528887.799999999,-3693365.5300000003,-200676,-63347,-0.39308918859165703,-0.5638624823270919,-0.5755305724446483,-0.605415065848577
Xopenex HFA,2015,20600118.46,5151097,269405,82625,-8528887.799999999,-3693365.5300000003,-200676,-63347,-0.39308918859165703,-0.5638624823270919,-0.5755305724446483,-0.605415065848577
Xopenex HFA,2016,21679545.79,4714021.1,245649,76462,-8528887.799999999,-3693365.5300000003,-200676,-63347,-0.39308918859165703,-0.5638624823270919,-0.5755305724446483,-0.605415065848577
Xopenex HFA,2017,13168192.78,2856752,148004,41287,-8528887.799999999,-3693365.5300000003,-200676,-63347,-0.39308918859165703,-0.5638624823270919,-0.5755305724446483,-0.605415065848577
Xtandi,2013,231503731.2,3569568,29572,7329,623048552.5,6484125,56133,8496,2.6913110612534266,1.8165013245300272,1.898180711483836,1.159230454359394
Xtandi,2014,447311084.5,6444098,53980,11800,623048552.5,6484125,56133,8496,2.6913110612534266,1.8165013245300272,1.898180711483836,1.159230454359394
Xtandi,2015,790655731.5,10693617,90115,16912,623048552.5,6484125,56133,8496,2.6913110612534266,1.8165013245300272,1.898180711483836,1.159230454359394
Xtandi,2016,907585915.2,11834328,100983,17790,623048552.5,6484125,56133,8496,2.6913110612534266,1.8165013245300272,1.898180711483836,1.159230454359394
Xtandi,2017,854552283.7,10053693,85705,15825,623048552.5,6484125,56133,8496,2.6913110612534266,1.8165013245300272,1.898180711483836,1.159230454359394
Xylocaine,2013,1306.4,5063,221,193,5599,21829,830,752,4.285823637477036,4.311475409836065,3.755656108597285,3.8963730569948187
Xylocaine,2014,2016.08,10734.93,289,252,5599,21829,830,752,4.285823637477036,4.311475409836065,3.755656108597285,3.8963730569948187
Xylocaine,2015,2026.65,7583,332,297,5599,21829,830,752,4.285823637477036,4.311475409836065,3.755656108597285,3.8963730569948187
Xylocaine,2016,2041.17,8111.4,339,281,5599,21829,830,752,4.285823637477036,4.311475409836065,3.755656108597285,3.8963730569948187
Xylocaine,2017,6905.4,26892,1051,945,5599,21829,830,752,4.285823637477036,4.311475409836065,3.755656108597285,3.8963730569948187
Xylocaine-MPF,2013,14259.83,15264,1460,1125,244.25,-5259.65,-135,-260,0.017128535192916045,-0.34457874737945493,-0.09246575342465753,-0.2311111111111111
Xylocaine-MPF,2014,13017.1,11128.2,1317,991,244.25,-5259.65,-135,-260,0.017128535192916045,-0.34457874737945493,-0.09246575342465753,-0.2311111111111111
Xylocaine-MPF,2015,13251.53,10599,1245,853,244.25,-5259.65,-135,-260,0.017128535192916045,-0.34457874737945493,-0.09246575342465753,-0.2311111111111111
Xylocaine-MPF,2016,14326.51,9800,1284,854,244.25,-5259.65,-135,-260,0.017128535192916045,-0.34457874737945493,-0.09246575342465753,-0.2311111111111111
Xylocaine-MPF,2017,14504.08,10004.35,1325,865,244.25,-5259.65,-135,-260,0.017128535192916045,-0.34457874737945493,-0.09246575342465753,-0.2311111111111111
Xyrem,2013,96403341.24,6869490,14686,1794,61159097.16000001,-243780,-392,-149,0.6344084797615259,-0.03548735058934506,-0.02669208770257388,-0.08305462653288741
Xyrem,2014,136923273.6,7811640,16639,1969,61159097.16000001,-243780,-392,-149,0.6344084797615259,-0.03548735058934506,-0.02669208770257388,-0.08305462653288741
Xyrem,2015,164051901.6,8259774,17515,1986,61159097.16000001,-243780,-392,-149,0.6344084797615259,-0.03548735058934506,-0.02669208770257388,-0.08305462653288741
Xyrem,2016,185071136.7,8499090,18173,2059,61159097.16000001,-243780,-392,-149,0.6344084797615259,-0.03548735058934506,-0.02669208770257388,-0.08305462653288741
Xyrem,2017,157562438.4,6625710,14294,1645,61159097.16000001,-243780,-392,-149,0.6344084797615259,-0.03548735058934506,-0.02669208770257388,-0.08305462653288741
Yasmin 28,2013,77010.31,27160,673,114,-5803,-7980,-262,-44,-0.07535354681730277,-0.29381443298969073,-0.38930163447251115,-0.38596491228070173
Yasmin 28,2014,72750.66,25200,613,102,-5803,-7980,-262,-44,-0.07535354681730277,-0.29381443298969073,-0.38930163447251115,-0.38596491228070173
Yasmin 28,2015,72682.59,21700,490,82,-5803,-7980,-262,-44,-0.07535354681730277,-0.29381443298969073,-0.38930163447251115,-0.38596491228070173
Yasmin 28,2016,71145.85,19320,460,71,-5803,-7980,-262,-44,-0.07535354681730277,-0.29381443298969073,-0.38930163447251115,-0.38596491228070173
Yasmin 28,2017,71207.31,19180,411,70,-5803,-7980,-262,-44,-0.07535354681730277,-0.29381443298969073,-0.38930163447251115,-0.38596491228070173
Yaz,2013,88101.7,31416,807,160,-1357.6399999999994,-10136,-312,-61,-0.015409918310316366,-0.3226381461675579,-0.38661710037174724,-0.38125
Yaz,2014,89980.07,32058,784,153,-1357.6399999999994,-10136,-312,-61,-0.015409918310316366,-0.3226381461675579,-0.38661710037174724,-0.38125
Yaz,2015,87957.3,27328,659,123,-1357.6399999999994,-10136,-312,-61,-0.015409918310316366,-0.3226381461675579,-0.38661710037174724,-0.38125
Yaz,2016,79354.15,22652,515,104,-1357.6399999999994,-10136,-312,-61,-0.015409918310316366,-0.3226381461675579,-0.38661710037174724,-0.38125
Yaz,2017,86744.06,21280,495,99,-1357.6399999999994,-10136,-312,-61,-0.015409918310316366,-0.3226381461675579,-0.38661710037174724,-0.38125
Yf-Vax,2013,291302.14,2586.293,2641,2608,115180.45999999996,-46.79300000000012,-75,-127,0.3953986057225668,-0.018092690967342107,-0.02839833396440742,-0.04869631901840491
Yf-Vax,2014,352312.05,2820.5,2888,2870,115180.45999999996,-46.79300000000012,-75,-127,0.3953986057225668,-0.018092690967342107,-0.02839833396440742,-0.04869631901840491
Yf-Vax,2015,316029.95,2344.05,2367,2348,115180.45999999996,-46.79300000000012,-75,-127,0.3953986057225668,-0.018092690967342107,-0.02839833396440742,-0.04869631901840491
Yf-Vax,2016,379559.68,2491.5,2496,2489,115180.45999999996,-46.79300000000012,-75,-127,0.3953986057225668,-0.018092690967342107,-0.02839833396440742,-0.04869631901840491
Yf-Vax,2017,406482.6,2539.5,2566,2481,115180.45999999996,-46.79300000000012,-75,-127,0.3953986057225668,-0.018092690967342107,-0.02839833396440742,-0.04869631901840491
Zafirlukast,2013,15855477.27,12408715,153955,32327,-2881034.379999999,-3501305,-54671,-8674,-0.1817059386443811,-0.2821649945219952,-0.35511025949140984,-0.26832059888019305
Zafirlukast,2014,15729835.13,11438382,139214,29077,-2881034.379999999,-3501305,-54671,-8674,-0.1817059386443811,-0.2821649945219952,-0.35511025949140984,-0.26832059888019305
Zafirlukast,2015,14919575.06,10249707,122790,26110,-2881034.379999999,-3501305,-54671,-8674,-0.1817059386443811,-0.2821649945219952,-0.35511025949140984,-0.26832059888019305
Zafirlukast,2016,13266683.459999999,9644940.5,112545,26990,-2881034.379999999,-3501305,-54671,-8674,-0.1817059386443811,-0.2821649945219952,-0.35511025949140984,-0.26832059888019305
Zafirlukast,2017,12974442.89,8907410,99284,23653,-2881034.379999999,-3501305,-54671,-8674,-0.1817059386443811,-0.2821649945219952,-0.35511025949140984,-0.26832059888019305
Zaleplon,2013,6198172.75,7778063,208610,76460,-2077926,-1035016,-30892,-20752,-0.33524815841894695,-0.1330686058984094,-0.14808494319543647,-0.2714098875228878
Zaleplon,2014,6040344.64,8832878,239632,82647,-2077926,-1035016,-30892,-20752,-0.33524815841894695,-0.1330686058984094,-0.14808494319543647,-0.2714098875228878
Zaleplon,2015,5560300.58,7162096,195808,72710,-2077926,-1035016,-30892,-20752,-0.33524815841894695,-0.1330686058984094,-0.14808494319543647,-0.2714098875228878
Zaleplon,2016,4322206.35,6792842,178884,59640,-2077926,-1035016,-30892,-20752,-0.33524815841894695,-0.1330686058984094,-0.14808494319543647,-0.2714098875228878
Zaleplon,2017,4120246.75,6743047,177718,55708,-2077926,-1035016,-30892,-20752,-0.33524815841894695,-0.1330686058984094,-0.14808494319543647,-0.2714098875228878
Zantac,2013,1241765.75,244130,3378,938,-678691.15,-171047,-2396,-552,-0.5465532851103359,-0.7006390038094458,-0.709295441089402,-0.5884861407249466
Zantac,2014,1374988.28,257072,3436,958,-678691.15,-171047,-2396,-552,-0.5465532851103359,-0.7006390038094458,-0.709295441089402,-0.5884861407249466
Zantac,2015,1467904.35,264817,3593,991,-678691.15,-171047,-2396,-552,-0.5465532851103359,-0.7006390038094458,-0.709295441089402,-0.5884861407249466
Zantac,2016,1450127.85,226200,2861,828,-678691.15,-171047,-2396,-552,-0.5465532851103359,-0.7006390038094458,-0.709295441089402,-0.5884861407249466
Zantac,2017,563074.6,73083,982,386,-678691.15,-171047,-2396,-552,-0.5465532851103359,-0.7006390038094458,-0.709295441089402,-0.5884861407249466
Zarah,2013,397926.4,203512,5290,1000,-255360.93000000002,-82686,-2763,-381,-0.6417290483868374,-0.4062954518652463,-0.5223062381852552,-0.381
Zarah,2014,340217.79,187809,4773,877,-255360.93000000002,-82686,-2763,-381,-0.6417290483868374,-0.4062954518652463,-0.5223062381852552,-0.381
Zarah,2015,270976.99,160727,3736,726,-255360.93000000002,-82686,-2763,-381,-0.6417290483868374,-0.4062954518652463,-0.5223062381852552,-0.381
Zarah,2016,184224.62,130069.44,2870,641,-255360.93000000002,-82686,-2763,-381,-0.6417290483868374,-0.4062954518652463,-0.5223062381852552,-0.381
Zarah,2017,142565.47,120826,2527,619,-255360.93000000002,-82686,-2763,-381,-0.6417290483868374,-0.4062954518652463,-0.5223062381852552,-0.381
Zarontin,2013,274927.99,218498,1118,149,216844.10000000003,1128,-107,-17,0.7887305326751199,0.005162518650056293,-0.09570661896243292,-0.11409395973154363
Zarontin,2014,311506.92,222515.09,1101,157,216844.10000000003,1128,-107,-17,0.7887305326751199,0.005162518650056293,-0.09570661896243292,-0.11409395973154363
Zarontin,2015,382254.57,226162,1166,160,216844.10000000003,1128,-107,-17,0.7887305326751199,0.005162518650056293,-0.09570661896243292,-0.11409395973154363
Zarontin,2016,455023.71,226635.5,1114,141,216844.10000000003,1128,-107,-17,0.7887305326751199,0.005162518650056293,-0.09570661896243292,-0.11409395973154363
Zarontin,2017,491772.09,219626,1011,132,216844.10000000003,1128,-107,-17,0.7887305326751199,0.005162518650056293,-0.09570661896243292,-0.11409395973154363
